,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
4984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992003564974129,0.12830576806132177,0.3348525546601969,0.2061715351555112,0.2020946117164643,0.19006589595375722,0.0009795041475754423,0.0011097381484405314,0.001983415777621913,0.00130833,0.0014902,0.00188474,0.0361708,0.0386031,0.0434136,0.321825,0.454886,0.454156,0.452938,0.451236,0.449051,0.446385,0.443241,0.439622,0.435532,0.430976,0.425959,0.420485,0.0903602,0.12772,0.127515,0.127173,0.126695,0.126082,0.125333,0.12445,0.123434,0.122286,0.121007,0.119598,0.118061,0.193203,0.273083,0.272645,0.271914,0.270892,0.26958,0.26798,0.266092,0.26392,0.261465,0.25873,0.255717,0.252431,0.999922,0.999967,0.999901,0.015422,-0.0889894,0.065614,0.4023804896587763
4985,0.01,0.135,0.505,0.335,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.665,0.265,0.025,0.0,0.0,0.0,0.29,0.685,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.15038084156495762,0.7133476978055391,0.05568119458163648,0.256794036508775,0.21189442281554516,0.23000982658959537,0.08440034215010842,0.06390114668771826,0.08124930783712947,0.116365,0.0905458,0.0775361,0.341123,0.300908,0.278453,0.332449,0.469902,0.469147,0.467889,0.466131,0.463874,0.461119,0.457871,0.454133,0.449909,0.445202,0.440019,0.434365,0.384741,0.543815,0.542941,0.541486,0.539451,0.536839,0.533651,0.529893,0.525566,0.520677,0.515231,0.509232,0.502689,0.284668,0.402365,0.401719,0.400642,0.399137,0.397204,0.394845,0.392064,0.388863,0.385246,0.381216,0.376778,0.371936,0.725559,0.52329,0.468866,-0.111212,0.298663,0.0551794,0.4271782646437687
4986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5367753488640771,-0.25782250617497127,0.5827243932260828,0.22766853840986612,0.27212098873505497,0.193342774566474,0.001185072706898038,0.002338580622716994,0.002278581712134077,0.0017235,0.00352994,0.00219103,0.041515,0.0594133,0.0468084,0.283721,0.401028,0.400384,0.399311,0.39781,0.395883,0.393533,0.390761,0.387571,0.383965,0.379949,0.375525,0.3707,0.191859,0.271184,0.270749,0.270023,0.269008,0.267705,0.266116,0.264242,0.262084,0.259646,0.25693,0.253939,0.250676,0.273262,0.386244,0.385624,0.38459,0.383145,0.381289,0.379025,0.376356,0.373283,0.369811,0.365942,0.361682,0.357034,0.999868,-0.999974,-0.999895,-0.350546,0.294173,-0.188802,0.41139629192957
4987,0.095,0.655,0.23,0.015,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.445,0.51,0.005,0.0,0.0,0.0,0.0,0.0,0.0,-0.054876587527541903,-0.6887206360408111,-0.009409997208021641,0.40217500472827117,0.3570688106153102,0.3114965317919075,0.0648148344616772,0.04513460534942532,0.06265818228801358,0.108389,0.0875884,0.0723536,0.329225,0.295953,0.268986,0.298215,0.421514,0.420837,0.419709,0.418132,0.416107,0.413636,0.410723,0.40737,0.40358,0.399358,0.394709,0.389637,0.3745,0.529339,0.528489,0.527073,0.525092,0.522549,0.519446,0.515787,0.511576,0.506817,0.501516,0.495677,0.489308,0.245255,0.346657,0.3461,0.345173,0.343876,0.34221,0.340178,0.337782,0.335025,0.331908,0.328436,0.324612,0.320441,0.381027,-0.179042,0.121543,-0.108995,-0.237492,0.205021,0.4048637653369265
4988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6970333143531471,-0.22409102170436712,-0.27066689772694447,0.43788943019441345,0.5442419774701099,0.574992485549133,0.008152190490083614,0.006306394423110374,0.029783030012182066,0.0109465,0.0082581,0.0274521,0.104626,0.0908741,0.165687,0.322946,0.456471,0.455737,0.454516,0.452808,0.450615,0.44794,0.444784,0.441153,0.437049,0.432477,0.427442,0.42195,0.168381,0.237999,0.237617,0.23698,0.236089,0.234946,0.233551,0.231906,0.230013,0.227873,0.225489,0.222864,0.22,0.180532,0.255174,0.254764,0.254081,0.253127,0.251901,0.250405,0.248641,0.246611,0.244317,0.241762,0.238947,0.235876,0.998581,0.9901,0.990062,-0.679629,-0.132921,0.0410865,0.40587521431748785
4989,0.505,0.205,0.12,0.105,0.04,0.025,0.0,0.0,0.0,0.0,0.695,0.085,0.105,0.065,0.035,0.015,0.0,0.0,0.0,0.0,0.2,0.15,0.23,0.235,0.13,0.025,0.015,0.005,0.005,0.005,-0.24410417646621937,-0.5909038356143814,0.12175913891536454,0.21304415879164953,0.2925055863991338,0.2324179190751445,0.290913792760475,0.472574494560927,0.3463564546494887,0.387521,0.58018,0.349971,0.622512,0.761696,0.591583,0.49761,0.70335,0.70222,0.700338,0.697706,0.694327,0.690205,0.685343,0.679748,0.673424,0.66638,0.658622,0.650159,0.527264,0.745265,0.744068,0.742074,0.739285,0.735705,0.731337,0.726185,0.720256,0.713556,0.706092,0.697872,0.688904,0.488069,0.689864,0.688755,0.686909,0.684328,0.681014,0.676971,0.672202,0.666714,0.660512,0.653603,0.645993,0.637692,0.580105,-0.376271,-0.368632,0.395712,-0.303399,-0.282108,0.5185079615977611
4990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10905602455871068,-0.7139175219033175,0.08653014855250363,0.28115995904338925,0.20477090004376972,0.2669971098265896,0.003995544091611355,0.002098057187203126,0.0074808963047731545,0.00660342,0.00294705,0.00834235,0.0812614,0.0542867,0.0913365,0.0600457,0.0848719,0.0847356,0.0845085,0.0841909,0.0837832,0.0832857,0.0826991,0.0820239,0.0812609,0.0804108,0.0794747,0.0784534,0.338323,0.478205,0.477437,0.476158,0.474368,0.472071,0.469268,0.465963,0.462158,0.457859,0.45307,0.447795,0.442041,0.0252441,0.0356814,0.0356241,0.0355286,0.0353951,0.0352237,0.0350145,0.0347679,0.0344841,0.0341633,0.0338059,0.0334123,0.032983,0.997436,-0.992818,-0.99135,-0.215623,-0.413083,0.236209,0.4164932692432271
4991,0.365,0.47,0.155,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.345,0.36,0.085,0.01,0.0,0.455,0.445,0.055,0.045,0.0,0.0,0.0,0.0,0.0,0.0,-0.13808745739773393,0.7106742543112186,-0.22098219873109395,0.23429985717360255,0.21707652790895898,0.2254335260115607,0.09761091697555219,0.1427311773284986,0.14488814648012108,0.140708,0.181894,0.151841,0.375111,0.426491,0.389668,0.366823,0.518489,0.517656,0.516268,0.514328,0.511837,0.508798,0.505215,0.50109,0.496429,0.491236,0.485517,0.479278,0.431011,0.609215,0.608237,0.606607,0.604327,0.6014,0.597829,0.593619,0.588772,0.583295,0.577193,0.570474,0.563143,0.351801,0.497255,0.496456,0.495126,0.493265,0.490876,0.487962,0.484525,0.480569,0.476098,0.471118,0.465633,0.45965,-0.606047,0.574495,-0.652817,0.0748727,0.199868,0.28958,0.44648864819109557
4992,0.0,0.0,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.015,0.235,0.745,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7549633187268421,0.01535056569493765,-0.3094484398617489,0.21333894204117834,0.275316754590062,0.21231676300578037,0.010100191630583977,0.028338507031323172,0.02264821514267784,0.0229461,0.0498376,0.0323465,0.15148,0.223243,0.179851,0.338389,0.478298,0.477529,0.47625,0.47446,0.472162,0.469359,0.466053,0.462248,0.457948,0.453157,0.447882,0.442126,0.185821,0.26265,0.262228,0.261525,0.260542,0.25928,0.257741,0.255925,0.253836,0.251475,0.248844,0.245947,0.242787,0.219026,0.309584,0.309087,0.308258,0.3071,0.305613,0.303798,0.301658,0.299195,0.296412,0.293311,0.289897,0.286172,0.288462,-0.987194,-0.20806,0.294355,0.441867,0.500852,0.4204872402817546
4993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6223809405920168,-0.3595252216608233,0.3602162339100213,0.2608701323263746,0.20903672049574976,0.2683734104046243,0.002001233331786143,0.002640780336379571,0.0033098859315589357,0.00271375,0.00375973,0.00323947,0.0520937,0.0613166,0.0569163,0.304974,0.431067,0.430375,0.429221,0.427608,0.425537,0.423011,0.420031,0.416602,0.412727,0.408409,0.403654,0.398467,0.240185,0.33949,0.338945,0.338037,0.336766,0.335135,0.333146,0.330799,0.328098,0.325046,0.321646,0.317901,0.313816,0.205886,0.291011,0.290543,0.289765,0.288676,0.287278,0.285572,0.283561,0.281246,0.278629,0.275715,0.272505,0.269003,0.999929,-0.999879,-0.999839,0.0599931,0.532546,0.179526,0.418312322661726
4994,0.1,0.345,0.445,0.08,0.02,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.015,0.065,0.525,0.345,0.035,0.015,0.0,0.06,0.465,0.335,0.095,0.03,0.0,0.005,0.005,0.0,0.005,0.014205431634194042,0.7279581678541129,0.037817924501054215,0.3054091421937874,0.22460780022575963,0.2055236994219653,0.11813793423556637,0.08072440692026707,0.16797869984126398,0.200171,0.122657,0.194159,0.447405,0.350224,0.440635,0.422509,0.597197,0.596238,0.59464,0.592406,0.589537,0.586036,0.581908,0.577157,0.571788,0.565807,0.55922,0.552034,0.414934,0.586491,0.585549,0.583979,0.581785,0.578967,0.57553,0.571476,0.56681,0.561537,0.555663,0.549194,0.542137,0.418891,0.592084,0.591132,0.589548,0.587333,0.584488,0.581018,0.576926,0.572215,0.566892,0.560962,0.554431,0.547307,0.0307996,-0.0520738,0.169851,-0.16469,-0.0614003,0.174666,0.4486350621250793
4995,0.165,0.255,0.305,0.18,0.065,0.015,0.005,0.0,0.005,0.005,0.0,0.005,0.04,0.12,0.105,0.275,0.28,0.09,0.06,0.025,0.165,0.55,0.175,0.055,0.035,0.0,0.01,0.01,0.0,0.0,0.049139042243292984,0.7020600755260925,-0.06436366962231271,0.23067702321092,0.20320094911193531,0.18288612716763006,0.1874259835157913,0.1985656368331616,0.19799180479161285,0.278445,0.279213,0.226559,0.527679,0.528406,0.475982,0.450876,0.637294,0.63627,0.634565,0.63218,0.629118,0.625383,0.620978,0.615908,0.610179,0.603796,0.596766,0.589098,0.478192,0.675903,0.674817,0.673009,0.67048,0.667233,0.663271,0.658599,0.653222,0.647146,0.640376,0.632921,0.624788,0.436808,0.61741,0.616418,0.614766,0.612455,0.609489,0.605871,0.601603,0.596691,0.591141,0.584957,0.578147,0.570718,0.180029,0.240597,-0.105525,0.109946,0.280125,0.217028,0.4556746088300964
4996,0.01,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,-0.08735424454732256,-0.6854826237434214,0.24915037210332242,0.4565227315711556,0.24700465341288674,0.34331734104046246,0.019812812062780565,0.015173006676746457,0.03981763815570896,0.030524,0.0221402,0.0397147,0.174711,0.148796,0.199285,0.138411,0.195639,0.195324,0.194801,0.194069,0.193129,0.191982,0.19063,0.189074,0.187315,0.185355,0.183197,0.180843,0.334482,0.472776,0.472016,0.470751,0.468982,0.466711,0.46394,0.460672,0.456911,0.45266,0.447925,0.442711,0.437022,0.180033,0.254469,0.25406,0.253379,0.252427,0.251205,0.249713,0.247954,0.24593,0.243642,0.241093,0.238286,0.235225,0.921899,-0.883898,-0.975267,-0.272249,0.262245,0.193746,0.41356214019494786
4997,0.015,0.115,0.235,0.22,0.265,0.095,0.045,0.01,0.0,0.0,0.875,0.08,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.29,0.09,0.06,0.065,0.035,0.02,0.02,0.02,0.005,0.3331204251561739,-0.6847191044977815,-0.029333294823287025,0.4239139650303588,0.3666676265290608,0.31213872832369943,0.18915927883244593,0.2933473379985817,0.37538945697515597,0.244697,0.374647,0.387304,0.494669,0.612084,0.622338,0.414801,0.586304,0.585362,0.583793,0.581599,0.578782,0.575346,0.571293,0.566629,0.561358,0.555486,0.549019,0.541964,0.482021,0.681315,0.680221,0.678398,0.675849,0.672575,0.668582,0.663873,0.658453,0.652328,0.645504,0.637989,0.629791,0.495158,0.699885,0.69876,0.696887,0.694269,0.690906,0.686804,0.681967,0.676399,0.670106,0.663097,0.655377,0.646955,-0.681609,-0.146743,-0.190769,-0.0768789,-0.160926,-0.476117,0.5157439677994722
4998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489119401876563,0.06605590132058048,-0.40701845593969327,0.28405887838886607,0.4353935819760879,0.2656208092485549,0.005467571994085312,0.010269076896316415,0.015651279116984752,0.0070793,0.0129822,0.0141177,0.0841386,0.113939,0.118818,0.330281,0.466837,0.466087,0.464838,0.463091,0.460849,0.458113,0.454886,0.451172,0.446975,0.442299,0.43715,0.431533,-0.0138607,-0.0195916,-0.0195601,-0.0195077,-0.0194344,-0.0193402,-0.0192254,-0.01909,-0.0189341,-0.018758,-0.0185618,-0.0183457,-0.0181099,0.232353,0.32842,0.327893,0.327014,0.325785,0.324207,0.322282,0.320012,0.3174,0.314447,0.311158,0.307535,0.303583,0.979009,-0.998378,-0.976204,0.06789,0.860736,0.168276,0.4342191069708787
4999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.30240140618423983,-0.07111111945284875,0.8164293485062915,0.24424618314387642,0.1960140754221475,0.17799826589595377,0.003507124811850595,0.0015866371409074488,0.0028692827346893574,0.00560709,0.00231097,0.00285844,0.0748805,0.0480726,0.0534644,0.201575,0.284918,0.28446,0.283697,0.282631,0.281263,0.279593,0.277623,0.275357,0.272795,0.269942,0.266799,0.26337,0.013778,0.0194746,0.0194433,0.0193912,0.0193183,0.0192248,0.0191106,0.018976,0.0188211,0.018646,0.018451,0.0182362,0.0180018,0.322204,0.455421,0.45469,0.453471,0.451767,0.449579,0.44691,0.443762,0.440139,0.436045,0.431483,0.42646,0.42098,0.999211,-0.999685,-0.999374,0.0530027,0.672124,0.121654,0.4010783894553636
5000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120416903918995,-0.36038633923678104,-0.6120083951900952,0.24080334957249905,0.3263534059757193,0.24000982658959538,0.0055838234611533645,0.017571818510242587,0.014212134076562443,0.00763299,0.0225787,0.0126745,0.087367,0.150262,0.112581,0.275751,0.389762,0.389136,0.388093,0.386634,0.384762,0.382477,0.379783,0.376683,0.373178,0.369275,0.364976,0.360286,0.250006,0.353372,0.352805,0.351859,0.350537,0.348839,0.346768,0.344326,0.341514,0.338337,0.334798,0.3309,0.326648,0.279112,0.394513,0.393879,0.392824,0.391348,0.389452,0.38714,0.384413,0.381275,0.377728,0.373777,0.369425,0.364678,-0.996785,-0.999739,0.995757,0.744082,-0.586412,-0.877351,0.4363741583854821
5001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8152212842159119,-0.007360423126299747,-0.16681493034495373,0.23188485192359112,0.2410819184961644,0.2324179190751445,0.0005475402987845714,0.0006585767424435019,0.0018638008047546974,0.00073807,0.000949298,0.00194062,0.0271674,0.0308107,0.0440524,0.344018,0.486255,0.485473,0.484172,0.482353,0.480017,0.477167,0.473806,0.469938,0.465566,0.460696,0.455332,0.449481,-0.283151,-0.400222,-0.399579,-0.398508,-0.397011,-0.395088,-0.392742,-0.389976,-0.386792,-0.383194,-0.379185,-0.374771,-0.369955,0.0944017,0.133433,0.133218,0.132861,0.132362,0.131721,0.130939,0.130017,0.128955,0.127756,0.126419,0.124947,0.123342,-0.990784,-0.99987,0.991428,-0.214352,0.266623,0.371224,0.43317397181590067
5002,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.57,0.17,0.055,0.005,0.0,0.0,0.0,0.0,0.0,-0.62107460863681,-0.4741229288508172,-0.10426883863327845,0.4060319696347166,0.3455504618857841,0.32514450867052025,0.09591740655522475,0.08477728568179083,0.12716877699435195,0.13422,0.115838,0.132397,0.366361,0.34035,0.363864,0.364472,0.515166,0.514338,0.51296,0.511032,0.508557,0.505537,0.501977,0.497878,0.493247,0.488087,0.482405,0.476206,0.320516,0.453036,0.452308,0.451096,0.4494,0.447224,0.444569,0.441437,0.437833,0.43376,0.429223,0.424226,0.418775,0.330067,0.466535,0.465786,0.464538,0.462792,0.460551,0.457816,0.454592,0.45088,0.446686,0.442013,0.436867,0.431253,0.895272,0.44481,0.486872,-0.705167,-0.1922,0.0101839,0.4449382204198679
5003,0.935,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.565,0.06,0.01,0.0,0.0,0.0,0.0,0.0,-0.45429488607762064,-0.5402180196548022,0.07408736004005045,0.2173915595468686,0.18894123338478197,0.17900404624277458,0.1701527076937359,0.1413877998849298,0.10215862527225074,0.189969,0.157108,0.0921456,0.435854,0.396369,0.303555,0.319032,0.450937,0.450213,0.449006,0.447319,0.445153,0.44251,0.439393,0.435805,0.431751,0.427235,0.422261,0.416835,0.281908,0.398465,0.397825,0.396759,0.395268,0.393354,0.391018,0.388264,0.385094,0.381512,0.377521,0.373126,0.368331,0.253336,0.358079,0.357504,0.356546,0.355206,0.353486,0.351387,0.348912,0.346063,0.342844,0.339257,0.335308,0.330999,0.734822,-0.29827,-0.561598,-0.957305,0.420247,-0.298162,0.4239530293803903
5004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376476122100363,-0.12101066824826012,0.2527308436588395,0.2125191576503427,0.31757757607869336,0.22328034682080924,0.001182055685593226,0.0010575150193344663,0.005749538558086308,0.00158996,0.00135906,0.00506836,0.0398743,0.0368654,0.0711924,0.329668,0.465972,0.465223,0.463977,0.462233,0.459994,0.457263,0.454042,0.450335,0.446146,0.441479,0.43634,0.430733,0.0838406,0.118505,0.118315,0.117998,0.117554,0.116985,0.11629,0.115471,0.114528,0.113463,0.112276,0.110969,0.109543,0.15071,0.213022,0.21268,0.21211,0.211313,0.21029,0.209041,0.207569,0.205874,0.203959,0.201825,0.199476,0.196912,0.999933,-0.999591,-0.999348,0.240505,0.48812,0.640196,0.40833430504990303
5005,0.325,0.155,0.16,0.115,0.135,0.035,0.03,0.01,0.02,0.015,0.805,0.12,0.045,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.265,0.17,0.29,0.17,0.065,0.025,0.0,0.015,0.0,0.0,0.054392097640680315,-0.6028783999879879,-0.029558963694653842,0.2996902167178624,0.34195097790780715,0.273121387283237,0.34145254656490576,0.3430496273599422,0.356294990586585,0.450343,0.443277,0.368485,0.671076,0.665791,0.607029,0.474236,0.670312,0.669235,0.667441,0.664933,0.661713,0.657784,0.653151,0.647818,0.641792,0.635078,0.627685,0.619619,0.50243,0.710163,0.709022,0.707122,0.704464,0.701053,0.69689,0.691982,0.686332,0.679947,0.672835,0.665001,0.656456,0.463708,0.655431,0.654378,0.652624,0.650172,0.647023,0.643181,0.638651,0.633437,0.627544,0.62098,0.61375,0.605864,0.0413561,-0.133453,0.103272,0.200136,-0.128301,0.0926448,0.5183827181287761
5006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22565956147517308,0.14139971020803457,-0.893392638804648,0.20449544455531424,0.21707652790895898,0.16660982658959536,0.0034879949075332702,0.006812020819674324,0.0035287662888995536,0.00513106,0.00812819,0.00367691,0.0716314,0.0901565,0.0606375,0.161448,0.2282,0.227833,0.227223,0.226369,0.225273,0.223935,0.222358,0.220542,0.218491,0.216205,0.213688,0.210942,0.099045,0.139996,0.139771,0.139396,0.138872,0.1382,0.137379,0.136412,0.135298,0.134039,0.132637,0.131093,0.129408,0.335018,0.473533,0.472773,0.471506,0.469734,0.467459,0.464683,0.46141,0.457643,0.453386,0.448643,0.44342,0.437722,-0.997187,0.999656,-0.998053,0.373998,0.156928,0.21709,0.4256839804965687
5007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2811551506449137,-0.14431264498982727,0.8103890477428298,0.2691958025995709,0.20797012140339563,0.21676300578034682,0.0014686130322058735,0.0012447315252150876,0.0019877348739340693,0.00192716,0.00159572,0.00190451,0.0438994,0.0399465,0.0436407,0.19109,0.270098,0.269664,0.268941,0.26793,0.266633,0.26505,0.263183,0.261034,0.258606,0.255901,0.252921,0.249671,0.109954,0.155415,0.155165,0.154749,0.154167,0.153421,0.15251,0.151436,0.150199,0.148802,0.147246,0.145531,0.143661,0.32088,0.45355,0.452821,0.451608,0.44991,0.447731,0.445073,0.441938,0.43833,0.434252,0.42971,0.424707,0.41925,0.999908,-0.999957,-0.999921,0.0922558,0.227261,0.142959,0.40086936242436805
5008,0.0,0.0,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.18188464998060722,-0.6770974256563487,0.19883025734338444,0.2330920284609314,0.18429357967241816,0.19921560693641618,0.012126834249491085,0.00919825521495377,0.02256801653807819,0.0158556,0.0129415,0.0230262,0.125919,0.113761,0.151744,0.154731,0.218705,0.218353,0.217768,0.21695,0.215899,0.214617,0.213106,0.211366,0.2094,0.207209,0.204797,0.202165,0.333028,0.47072,0.469964,0.468704,0.466943,0.464681,0.461923,0.458669,0.454924,0.450692,0.445978,0.440786,0.435121,0.171452,0.242341,0.241951,0.241303,0.240396,0.239232,0.237811,0.236136,0.234208,0.23203,0.229602,0.226929,0.224013,-0.994743,0.990301,-0.98665,-0.0404711,0.480701,0.298344,0.4111142781873383
5009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75986350770348,0.1749314934796808,0.17395469293051824,0.3210711327633321,0.3519494805224723,0.2840630057803468,0.0011739992440869698,0.0031304440906110764,0.004372549743438297,0.00182481,0.00500824,0.00536103,0.0427178,0.0707689,0.0732191,0.333567,0.471482,0.470725,0.469463,0.467699,0.465434,0.462671,0.459412,0.455661,0.451422,0.4467,0.441499,0.435826,0.140606,0.198741,0.198422,0.19789,0.197146,0.196191,0.195026,0.193653,0.192072,0.190285,0.188294,0.186102,0.183711,0.0973139,0.137549,0.137328,0.13696,0.136445,0.135784,0.134978,0.134027,0.132933,0.131697,0.130319,0.128802,0.127147,-0.999494,-0.999187,0.997603,0.472931,-0.595101,-0.829103,0.4175824555493653
5010,0.045,0.02,0.015,0.12,0.55,0.185,0.02,0.03,0.01,0.005,0.855,0.095,0.035,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.925,0.01,0.03,0.005,0.005,0.0,0.0,0.005,0.005,0.015,0.49689880259780983,-0.3511910750080706,-0.6731305779395199,0.2108698062387092,0.19437213481075352,0.1943393063583815,0.14577849095888232,0.12808448292010652,0.2679270183469305,0.264452,0.199978,0.366943,0.514249,0.447189,0.605758,0.474527,0.670723,0.669646,0.667851,0.665341,0.662119,0.658188,0.653552,0.648216,0.642186,0.635468,0.62807,0.62,0.436756,0.617336,0.616344,0.614692,0.612382,0.609416,0.605798,0.601531,0.59662,0.59107,0.584887,0.578077,0.570649,0.522749,0.738883,0.737696,0.735719,0.732954,0.729404,0.725074,0.719967,0.714088,0.707446,0.700045,0.691895,0.683005,-0.811,-0.616103,0.578643,-0.307896,0.209962,-0.351954,0.5228094269463482
5011,0.735,0.255,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.255,0.465,0.07,0.035,0.0,0.0,0.0,0.0,0.0,-0.35891202271020556,-0.6570079354950111,-0.004181517103274316,0.2488916280252783,0.24738245525121522,0.21874624277456647,0.1502940766920185,0.16048008349278134,0.16679094835542102,0.208317,0.198057,0.169609,0.456417,0.445036,0.411836,0.4011,0.566938,0.566027,0.56451,0.562389,0.559665,0.556342,0.552423,0.547913,0.542816,0.537138,0.530885,0.524063,0.42472,0.600323,0.599359,0.597753,0.595506,0.592622,0.589104,0.584954,0.580178,0.574781,0.568769,0.562147,0.554923,0.370192,0.52325,0.52241,0.52101,0.519052,0.516538,0.513471,0.509854,0.505692,0.500988,0.495747,0.489975,0.483679,0.843911,0.136027,-0.0259577,0.323926,0.215859,-0.141743,0.44471796466406677
